amfi_code,date,nav
100031,2022-09-12,113.0078
100031,2022-09-13,114.8052
100031,2022-09-14,116.4559
100031,2022-09-15,115.2928
100031,2022-09-16,115.7101
100031,2022-09-19,118.9015
100031,2022-09-20,117.813
100031,2022-09-21,119.2319
100031,2022-09-22,117.5716
100031,2022-09-23,114.1733
100031,2022-09-26,113.5393
100031,2022-09-27,114.0276
100031,2022-09-28,112.2038
100031,2022-09-29,110.9642
100031,2022-09-30,111.6505
100031,2022-10-03,111.5972
100031,2022-10-04,110.5559
100031,2022-10-05,109.6742
100031,2022-10-06,108.0032
100031,2022-10-07,110.2645
100031,2022-10-10,108.544
100031,2022-10-11,107.945
100031,2022-10-12,105.6089
100031,2022-10-13,107.014
100031,2022-10-14,108.2094
100031,2022-10-17,107.185
100031,2022-10-18,106.6027
100031,2022-10-19,107.4281
100031,2022-10-20,105.5565
100031,2022-10-21,106.5085
100031,2022-10-24,105.8039
100031,2022-10-25,108.4798
100031,2022-10-26,112.1507
100031,2022-10-27,111.541
100031,2022-10-28,111.7336
100031,2022-10-31,112.6042
100031,2022-11-01,109.1168
100031,2022-11-02,110.6524
100031,2022-11-03,108.979
100031,2022-11-04,109.4689
100031,2022-11-07,106.8381
100031,2022-11-08,106.6455
100031,2022-11-09,107.0173
100031,2022-11-10,104.6975
100031,2022-11-11,105.7812
100031,2022-11-14,108.8965
100031,2022-11-15,107.561
100031,2022-11-16,107.9211
100031,2022-11-17,107.4055
100031,2022-11-18,105.1806
100031,2022-11-21,105.5682
100031,2022-11-22,107.9181
100031,2022-11-23,110.0835
100031,2022-11-24,108.435
100031,2022-11-25,110.6165
100031,2022-11-28,109.3392
100031,2022-11-29,109.1944
100031,2022-11-30,109.3983
100031,2022-12-01,110.4202
100031,2022-12-02,110.2574
100031,2022-12-05,112.9533
100031,2022-12-06,112.1425
100031,2022-12-07,112.4965
100031,2022-12-08,112.9273
100031,2022-12-09,113.6962
100031,2022-12-12,110.2496
100031,2022-12-13,110.4015
100031,2022-12-14,111.7436
100031,2022-12-15,112.9652
100031,2022-12-16,112.4832
100031,2022-12-19,114.3567
100031,2022-12-20,113.1897
100031,2022-12-21,111.6246
100031,2022-12-22,109.8253
100031,2022-12-23,110.9338
100031,2022-12-26,111.2242
100031,2022-12-27,109.3091
100031,2022-12-28,108.3121
100031,2022-12-29,108.0569
100031,2022-12-30,106.8695
100031,2023-01-02,107.1895
100031,2023-01-03,109.4572
100031,2023-01-04,111.2104
100031,2023-01-05,111.7699
100031,2023-01-06,110.1667
100031,2023-01-09,111.4305
100031,2023-01-10,109.3789
100031,2023-01-11,109.2295
100031,2023-01-12,108.1567
100031,2023-01-13,107.1294
100031,2023-01-16,106.843
100031,2023-01-17,105.6054
100031,2023-01-18,103.4411
100031,2023-01-19,102.9768
100031,2023-01-20,101.4566
100031,2023-01-23,100.0747
100031,2023-01-24,100.0883
100031,2023-01-25,101.3173
100031,2023-01-26,100.1601
100031,2023-01-27,100.5811
100031,2023-01-30,100.8088
100031,2023-01-31,101.4836
100031,2023-02-01,102.8002
100031,2023-02-02,101.3735
100031,2023-02-03,99.9133
100031,2023-02-06,101.0659
100031,2023-02-07,100.1755
100031,2023-02-08,102.0438
100031,2023-02-09,103.6521
100031,2023-02-10,101.8755
100031,2023-02-13,100.602
100031,2023-02-14,99.2521
100031,2023-02-15,100.0019
100031,2023-02-16,99.1039
100031,2023-02-17,98.6441
100031,2023-02-20,98.8871
100031,2023-02-21,99.3881
100031,2023-02-22,98.8815
100031,2023-02-23,94.7014
100031,2023-02-24,94.5472
100031,2023-02-27,95.864
100031,2023-02-28,94.6045
100031,2023-03-01,93.854
100031,2023-03-02,93.1292
100031,2023-03-03,93.9997
100031,2023-03-06,92.9195
100031,2023-03-07,93.1355
100031,2023-03-08,92.8248
100031,2023-03-09,92.0349
100031,2023-03-10,92.3435
100031,2023-03-13,92.7278
100031,2023-03-14,92.8141
100031,2023-03-15,93.6731
100031,2023-03-16,93.8826
100031,2023-03-17,93.5445
100031,2023-03-20,93.4046
100031,2023-03-21,92.8675
100031,2023-03-22,92.8116
100031,2023-03-23,92.771
100031,2023-03-24,94.202
100031,2023-03-27,93.5686
100031,2023-03-28,93.2961
100031,2023-03-29,90.346
100031,2023-03-30,88.987
100031,2023-03-31,88.3094
100031,2023-04-03,90.4964
100031,2023-04-04,88.8287
100031,2023-04-05,86.8176
100031,2023-04-06,86.0155
100031,2023-04-07,86.5478
100031,2023-04-10,87.039
100031,2023-04-11,86.8519
100031,2023-04-12,84.5581
100031,2023-04-13,84.9385
100031,2023-04-14,85.6493
100031,2023-04-17,87.5868
100031,2023-04-18,84.1793
100031,2023-04-19,82.7657
100031,2023-04-20,83.0456
100031,2023-04-21,83.7788
100031,2023-04-24,82.2758
100031,2023-04-25,81.099
100031,2023-04-26,80.6345
100031,2023-04-27,78.8368
100031,2023-04-28,76.9602
100031,2023-05-01,78.4454
100031,2023-05-02,78.4523
100031,2023-05-03,77.6883
100031,2023-05-04,76.5683
100031,2023-05-05,77.6954
100031,2023-05-08,76.5435
100031,2023-05-09,77.8511
100031,2023-05-10,75.4374
100031,2023-05-11,74.3328
100031,2023-05-12,73.602
100031,2023-05-15,73.4349
100031,2023-05-16,73.2801
100031,2023-05-17,73.832
100031,2023-05-18,73.8848
100031,2023-05-19,74.4846
100031,2023-05-22,75.171
100031,2023-05-23,75.3107
100031,2023-05-24,76.0812
100031,2023-05-25,75.3461
100031,2023-05-26,76.608
100031,2023-05-29,77.7503
100031,2023-05-30,77.9107
100031,2023-05-31,77.7745
100031,2023-06-01,77.128
100031,2023-06-02,76.96
100031,2023-06-05,76.7716
100031,2023-06-06,76.7229
100031,2023-06-07,77.1551
100031,2023-06-08,78.2355
100031,2023-06-09,76.9266
100031,2023-06-12,76.1425
100031,2023-06-13,74.8705
100031,2023-06-14,75.592
100031,2023-06-15,76.5615
100031,2023-06-16,75.4658
100031,2023-06-19,74.9009
100031,2023-06-20,74.4568
100031,2023-06-21,73.5099
100031,2023-06-22,71.3844
100031,2023-06-23,71.9608
100031,2023-06-26,71.8467
100031,2023-06-27,72.8808
100031,2023-06-28,73.1618
100031,2023-06-29,73.5951
100031,2023-06-30,74.2241
100031,2023-07-03,72.2664
100031,2023-07-04,72.0265
100031,2023-07-05,71.3725
100031,2023-07-06,71.3414
100031,2023-07-07,71.9052
100031,2023-07-10,71.3079
100031,2023-07-11,71.2177
100031,2023-07-12,72.5358
100031,2023-07-13,72.8323
100031,2023-07-14,72.5152
100031,2023-07-17,74.5232
100031,2023-07-18,76.0049
100031,2023-07-19,75.9525
100031,2023-07-20,75.8872
100031,2023-07-21,75.2757
100031,2023-07-24,73.9902
100031,2023-07-25,74.81
100031,2023-07-26,73.6565
100031,2023-07-27,73.3077
100031,2023-07-28,74.4726
100031,2023-07-31,75.8214
100031,2023-08-01,73.7572
100031,2023-08-02,73.4343
100031,2023-08-03,72.2928
100031,2023-08-04,70.1483
100031,2023-08-07,69.8081
100031,2023-08-08,68.9978
100031,2023-08-09,69.6286
100031,2023-08-10,69.0496
100031,2023-08-11,69.7712
100031,2023-08-14,69.0289
100031,2023-08-15,68.1679
100031,2023-08-16,67.9075
100031,2023-08-17,67.4947
100031,2023-08-18,68.2386
100031,2023-08-21,68.7592
100031,2023-08-22,68.6531
100031,2023-08-23,69.2672
100031,2023-08-24,68.9639
100031,2023-08-25,69.0707
100031,2023-08-28,67.9787
100031,2023-08-29,68.1826
100031,2023-08-30,68.4319
100031,2023-08-31,67.848
100031,2023-09-01,68.1306
100031,2023-09-04,68.431
100031,2023-09-05,68.3627
100031,2023-09-06,68.6202
100031,2023-09-07,67.7599
100031,2023-09-08,66.1949
100031,2023-09-11,67.4989
100031,2023-09-12,67.0715
100031,2023-09-13,68.3641
100031,2023-09-14,66.3575
100031,2023-09-15,66.4242
100031,2023-09-18,68.0045
100031,2023-09-19,68.1206
100031,2023-09-20,67.6844
100031,2023-09-21,68.0418
100031,2023-09-22,68.9988
100031,2023-09-25,69.7985
100031,2023-09-26,70.4119
100031,2023-09-27,70.4965
100031,2023-09-28,71.1872
100031,2023-09-29,70.8908
100031,2023-10-02,71.179
100031,2023-10-03,71.482
100031,2023-10-04,73.9571
100031,2023-10-05,74.3495
100031,2023-10-06,75.4202
100031,2023-10-09,74.2936
100031,2023-10-10,75.7346
100031,2023-10-11,76.5752
100031,2023-10-12,77.1045
100031,2023-10-13,76.6074
100031,2023-10-16,75.4787
100031,2023-10-17,75.6878
100031,2023-10-18,76.09
100031,2023-10-19,76.477
100031,2023-10-20,76.9196
100031,2023-10-23,76.4311
100031,2023-10-24,76.8343
100031,2023-10-25,76.1803
100031,2023-10-26,78.5485
100031,2023-10-27,79.3872
100031,2023-10-30,80.427
100031,2023-10-31,79.7566
100031,2023-11-01,79.2198
100031,2023-11-02,79.5158
100031,2023-11-03,79.8381
100031,2023-11-06,80.179
100031,2023-11-07,79.3727
100031,2023-11-08,78.928
100031,2023-11-09,78.9307
100031,2023-11-10,79.8096
100031,2023-11-13,81.4304
100031,2023-11-14,82.5815
100031,2023-11-15,83.5625
100031,2023-11-16,84.294
100031,2023-11-17,85.682
100031,2023-11-20,85.5943
100031,2023-11-21,86.5398
100031,2023-11-22,86.8502
100031,2023-11-23,86.137
100031,2023-11-24,84.9223
100031,2023-11-27,84.195
100031,2023-11-28,85.6907
100031,2023-11-29,86.1552
100031,2023-11-30,84.0199
100031,2023-12-01,84.8016
100031,2023-12-04,86.2963
100031,2023-12-05,86.5457
100031,2023-12-06,86.5207
100031,2023-12-07,86.6447
100031,2023-12-08,84.7826
100031,2023-12-11,86.1655
100031,2023-12-12,83.3435
100031,2023-12-13,81.3937
100031,2023-12-14,82.8621
100031,2023-12-15,83.7669
100031,2023-12-18,85.1206
100031,2023-12-19,86.5597
100031,2023-12-20,85.3186
100031,2023-12-21,86.1009
100031,2023-12-22,87.952
100031,2023-12-25,86.4249
100031,2023-12-26,85.4426
100031,2023-12-27,85.276
100031,2023-12-28,84.294
100031,2023-12-29,84.4969
100031,2024-01-01,83.5619
100031,2024-01-02,83.9158
100031,2024-01-03,83.4261
100031,2024-01-04,82.7499
100031,2024-01-05,82.8259
100031,2024-01-08,82.2504
100031,2024-01-09,82.0274
100031,2024-01-10,82.6215
100031,2024-01-11,81.5961
100031,2024-01-12,82.5244
100031,2024-01-15,81.1328
100031,2024-01-16,82.4291
100031,2024-01-17,82.1787
100031,2024-01-18,83.195
100031,2024-01-19,82.2996
100031,2024-01-22,84.0444
100031,2024-01-23,84.5381
100031,2024-01-24,84.739
100031,2024-01-25,83.33
100031,2024-01-26,84.5575
100031,2024-01-29,85.1988
100031,2024-01-30,82.9635
100031,2024-01-31,81.7696
100031,2024-02-01,80.7186
100031,2024-02-02,79.4833
100031,2024-02-05,78.9614
100031,2024-02-06,80.5669
100031,2024-02-07,83.4319
100031,2024-02-08,83.4028
100031,2024-02-09,79.8554
100031,2024-02-12,81.6563
100031,2024-02-13,80.6767
100031,2024-02-14,81.7643
100031,2024-02-15,82.6552
100031,2024-02-16,83.2789
100031,2024-02-19,81.6215
100031,2024-02-20,82.963
100031,2024-02-21,84.6107
100031,2024-02-22,85.2732
100031,2024-02-23,85.9128
100031,2024-02-26,87.2853
100031,2024-02-27,89.0067
100031,2024-02-28,89.0258
100031,2024-02-29,88.7306
100031,2024-03-01,88.6482
100031,2024-03-04,86.9557
100031,2024-03-05,88.9361
100031,2024-03-06,88.5878
100031,2024-03-07,88.653
100031,2024-03-08,88.0156
100031,2024-03-11,88.0253
100031,2024-03-12,86.9622
100031,2024-03-13,88.2682
100031,2024-03-14,88.1954
100031,2024-03-15,87.2964
100031,2024-03-18,87.8563
100031,2024-03-19,87.008
100031,2024-03-20,87.5023
100031,2024-03-21,87.6288
100031,2024-03-22,87.7608
100031,2024-03-25,87.9964
100031,2024-03-26,88.0678
100031,2024-03-27,87.4712
100031,2024-03-28,87.8062
100031,2024-03-29,88.5601
100031,2024-04-01,88.3008
100031,2024-04-02,87.6983
100031,2024-04-03,86.9373
100031,2024-04-04,87.4116
100031,2024-04-05,87.6364
100031,2024-04-08,85.3137
100031,2024-04-09,84.8111
100031,2024-04-10,85.8355
100031,2024-04-11,86.1978
100031,2024-04-12,83.4882
100031,2024-04-15,82.4388
100031,2024-04-16,83.8886
100031,2024-04-17,83.7677
100031,2024-04-18,83.0963
100031,2024-04-19,83.5576
100031,2024-04-22,82.1093
100031,2024-04-23,81.4453
100031,2024-04-24,79.9412
100031,2024-04-25,80.4678
100031,2024-04-26,79.0178
100031,2024-04-29,79.8976
100031,2024-04-30,78.6577
100031,2024-05-01,78.2659
100031,2024-05-02,79.4418
100031,2024-05-03,78.7506
100031,2024-05-06,80.4179
100031,2024-05-07,81.6074
100031,2024-05-08,83.9657
100031,2024-05-09,84.4356
100031,2024-05-10,85.6011
100031,2024-05-13,84.6437
100031,2024-05-14,82.2479
100031,2024-05-15,81.2703
100031,2024-05-16,81.8903
100031,2024-05-17,79.7052
100031,2024-05-20,80.8437
100031,2024-05-21,79.2553
100031,2024-05-22,78.7102
100031,2024-05-23,78.3904
100031,2024-05-24,77.1917
100031,2024-05-27,76.8607
100031,2024-05-28,76.6039
100031,2024-05-29,76.775
100031,2024-05-30,76.7259
100031,2024-05-31,75.4097
100031,2024-06-03,74.2303
100031,2024-06-04,73.4003
100031,2024-06-05,72.9853
100031,2024-06-06,74.9219
100031,2024-06-07,75.8149
100031,2024-06-10,74.4617
100031,2024-06-11,74.9456
100031,2024-06-12,73.7628
100031,2024-06-13,73.477
100031,2024-06-14,73.5282
100031,2024-06-17,73.5023
100031,2024-06-18,71.1979
100031,2024-06-19,70.981
100031,2024-06-20,71.3933
100031,2024-06-21,70.1648
100031,2024-06-24,68.8293
100031,2024-06-25,67.5782
100031,2024-06-26,66.7462
100031,2024-06-27,66.7322
100031,2024-06-28,65.6026
100031,2024-07-01,66.4285
100031,2024-07-02,66.941
100031,2024-07-03,66.9881
100031,2024-07-04,66.7203
100031,2024-07-05,65.8744
100031,2024-07-08,65.4616
100031,2024-07-09,65.2329
100031,2024-07-10,67.0116
100031,2024-07-11,66.7476
100031,2024-07-12,67.5272
100031,2024-07-15,65.972
100031,2024-07-16,66.3879
100031,2024-07-17,65.9699
100031,2024-07-18,67.2505
100031,2024-07-19,68.4941
100031,2024-07-22,69.6858
100031,2024-07-23,68.7693
100031,2024-07-24,70.53
100031,2024-07-25,68.4627
100031,2024-07-26,69.6472
100031,2024-07-29,70.5465
100031,2024-07-30,68.6196
100031,2024-07-31,69.1843
100031,2024-08-01,68.8173
100031,2024-08-02,68.5377
100031,2024-08-05,68.9358
100031,2024-08-06,69.4563
100031,2024-08-07,69.8268
100031,2024-08-08,67.4284
100031,2024-08-09,68.1644
100031,2024-08-12,67.6663
100031,2024-08-13,67.8692
100031,2024-08-14,67.9683
100031,2024-08-15,67.8851
100031,2024-08-16,67.4311
100031,2024-08-19,66.8435
100031,2024-08-20,68.3034
100031,2024-08-21,68.751
100031,2024-08-22,69.2808
100031,2024-08-23,69.2362
100031,2024-08-26,68.2554
100031,2024-08-27,69.0965
100031,2024-08-28,69.2056
100031,2024-08-29,69.1837
100031,2024-08-30,69.3065
100031,2024-09-02,68.4612
100031,2024-09-03,69.0471
100031,2024-09-04,68.6844
100031,2024-09-05,68.7484
100031,2024-09-06,67.8067
100031,2024-09-09,67.4415
100031,2024-09-10,67.4657
100031,2024-09-11,66.8684
100031,2024-09-12,68.2177
100031,2024-09-13,68.1178
100031,2024-09-16,67.0732
100031,2024-09-17,68.1532
100031,2024-09-18,67.5763
100031,2024-09-19,68.1357
100031,2024-09-20,67.1642
100031,2024-09-23,66.6971
100031,2024-09-24,66.9675
100031,2024-09-25,65.9189
100031,2024-09-26,64.8757
100031,2024-09-27,66.3188
100031,2024-09-30,64.973
100031,2024-10-01,64.4352
100031,2024-10-02,63.9375
100031,2024-10-03,64.6711
100031,2024-10-04,63.7382
100031,2024-10-07,65.3306
100031,2024-10-08,64.1975
100031,2024-10-09,64.4245
100031,2024-10-10,65.9151
100031,2024-10-11,65.0094
100031,2024-10-14,65.931
100031,2024-10-15,65.4737
100031,2024-10-16,65.4432
100031,2024-10-17,66.1844
100031,2024-10-18,66.5044
100031,2024-10-21,65.7438
100031,2024-10-22,67.4453
100031,2024-10-23,67.6663
100031,2024-10-24,66.0397
100031,2024-10-25,66.3267
100031,2024-10-28,66.1579
100031,2024-10-29,65.8043
100031,2024-10-30,64.6302
100031,2024-10-31,65.0865
100031,2024-11-01,63.8792
100031,2024-11-04,62.9998
100031,2024-11-05,62.1739
100031,2024-11-06,61.1942
100031,2024-11-07,61.9815
100031,2024-11-08,61.7861
100031,2024-11-11,61.6331
100031,2024-11-12,61.2113
100031,2024-11-13,59.62
100031,2024-11-14,59.0864
100031,2024-11-15,57.7855
100031,2024-11-18,58.1399
100031,2024-11-19,58.8988
100031,2024-11-20,58.6834
100031,2024-11-21,58.413
100031,2024-11-22,58.0735
100031,2024-11-25,56.7695
100031,2024-11-26,56.3979
100031,2024-11-27,57.3574
100031,2024-11-28,58.7381
100031,2024-11-29,58.63
100031,2024-12-02,58.0555
100031,2024-12-03,58.7145
100031,2024-12-04,59.9728
100031,2024-12-05,59.6695
100031,2024-12-06,59.3683
100031,2024-12-09,59.634
100031,2024-12-10,59.6738
100031,2024-12-11,59.6841
100031,2024-12-12,60.7253
100031,2024-12-13,60.866
100031,2024-12-16,59.6062
100031,2024-12-17,59.843
100031,2024-12-18,59.5574
100031,2024-12-19,59.2056
100031,2024-12-20,59.7709
100031,2024-12-23,60.465
100031,2024-12-24,58.5362
100031,2024-12-25,58.0976
100031,2024-12-26,58.2069
100031,2024-12-27,57.3562
100031,2024-12-30,57.9574
100031,2024-12-31,57.4172
100031,2025-01-01,57.51
100031,2025-01-02,56.0642
100031,2025-01-03,56.17
100031,2025-01-06,56.9307
100031,2025-01-07,55.8943
100031,2025-01-08,56.3491
100031,2025-01-09,56.3744
100031,2025-01-10,55.3487
100031,2025-01-13,54.8529
100031,2025-01-14,54.8119
100031,2025-01-15,56.2817
100031,2025-01-16,56.3693
100031,2025-01-17,56.7502
100031,2025-01-20,56.1543
100031,2025-01-21,56.4076
100031,2025-01-22,57.0931
100031,2025-01-23,56.1336
100031,2025-01-24,55.917
100031,2025-01-27,56.5176
100031,2025-01-28,56.111
100031,2025-01-29,56.8228
100031,2025-01-30,57.1231
100031,2025-01-31,56.3165
100031,2025-02-03,56.9328
100031,2025-02-04,57.6982
100031,2025-02-05,57.5488
100031,2025-02-06,57.6157
100031,2025-02-07,57.3968
100031,2025-02-10,57.7539
100031,2025-02-11,58.2274
100031,2025-02-12,59.4107
100031,2025-02-13,60.9259
100031,2025-02-14,60.915
100031,2025-02-17,60.5803
100031,2025-02-18,59.7232
100031,2025-02-19,60.5232
100031,2025-02-20,62.6129
100031,2025-02-21,62.8575
100031,2025-02-24,62.7975
100031,2025-02-25,62.3583
100031,2025-02-26,62.2416
100031,2025-02-27,61.5122
100031,2025-02-28,62.338
100031,2025-03-03,61.6134
100031,2025-03-04,61.9067
100031,2025-03-05,61.4914
100031,2025-03-06,61.7118
100031,2025-03-07,61.1421
100031,2025-03-10,61.7455
100031,2025-03-11,62.8927
100031,2025-03-12,63.2598
100031,2025-03-13,62.0747
100031,2025-03-14,60.9404
100031,2025-03-17,60.1547
100031,2025-03-18,60.3001
100031,2025-03-19,60.3018
100031,2025-03-20,60.486
100031,2025-03-21,61.4008
100031,2025-03-24,60.5375
100031,2025-03-25,60.6337
100031,2025-03-26,59.986
100031,2025-03-27,60.1613
100031,2025-03-28,61.5571
100031,2025-03-31,63.1642
100031,2025-04-01,64.0176
100031,2025-04-02,64.6891
100031,2025-04-03,64.7555
100031,2025-04-04,65.2577
100031,2025-04-07,66.4883
100031,2025-04-08,66.2689
100031,2025-04-09,67.1019
100031,2025-04-10,66.8027
100031,2025-04-11,66.4023
100031,2025-04-14,66.1175
100031,2025-04-15,66.1114
100031,2025-04-16,66.3348
100031,2025-04-17,64.7345
100031,2025-04-18,65.604
100031,2025-04-21,66.5114
100031,2025-04-22,66.4295
100031,2025-04-23,64.3149
100031,2025-04-24,63.2654
100031,2025-04-25,63.1952
100031,2025-04-28,61.6274
100031,2025-04-29,63.8514
100031,2025-04-30,65.5603
100031,2025-05-01,64.8763
100031,2025-05-02,65.6637
100031,2025-05-05,65.8929
100031,2025-05-06,66.1762
100031,2025-05-07,66.9783
100031,2025-05-08,65.1323
100031,2025-05-09,64.9374
100031,2025-05-12,64.7521
100031,2025-05-13,66.2483
100031,2025-05-14,65.9863
100031,2025-05-15,66.7217
100031,2025-05-16,66.1141
100031,2025-05-19,67.1568
100031,2025-05-20,67.0491
100031,2025-05-21,65.6308
100031,2025-05-22,66.0829
100031,2025-05-23,66.6892
100031,2025-05-26,67.0537
100031,2025-05-27,66.1877
100031,2025-05-28,65.2476
100031,2025-05-29,64.5342
100031,2025-05-30,64.1128
100031,2025-06-02,63.2637
100031,2025-06-03,63.6118
100031,2025-06-04,63.8135
100031,2025-06-05,63.7362
100031,2025-06-06,62.596
100031,2025-06-09,62.7406
100031,2025-06-10,62.6827
100031,2025-06-11,62.8319
100031,2025-06-12,62.0811
100031,2025-06-13,62.4738
100031,2025-06-16,63.2859
100031,2025-06-17,64.3529
100031,2025-06-18,64.9138
100031,2025-06-19,63.6975
100031,2025-06-20,63.6694
100031,2025-06-23,63.7002
100031,2025-06-24,61.1281
100031,2025-06-25,61.1094
100031,2025-06-26,59.5787
100031,2025-06-27,59.244
100031,2025-06-30,58.6154
100031,2025-07-01,59.2701
100031,2025-07-02,57.8301
100031,2025-07-03,58.3545
100031,2025-07-04,58.5414
100031,2025-07-07,59.0092
100031,2025-07-08,58.4057
100031,2025-07-09,56.8071
100031,2025-07-10,57.1036
100031,2025-07-11,56.8029
100031,2025-07-14,56.745
100031,2025-07-15,56.3951
100031,2025-07-16,56.1336
100031,2025-07-17,56.4766
100031,2025-07-18,57.0125
100031,2025-07-21,56.3046
100031,2025-07-22,56.4698
100031,2025-07-23,56.0269
100031,2025-07-24,56.4851
100031,2025-07-25,56.9884
100031,2025-07-28,58.6817
100031,2025-07-29,58.8555
100031,2025-07-30,58.6154
100031,2025-07-31,60.704
100031,2025-08-01,61.6706
100031,2025-08-04,62.0372
100031,2025-08-05,61.3417
100031,2025-08-06,62.019
100031,2025-08-07,63.6253
100031,2025-08-08,63.5354
100031,2025-08-11,64.4068
100031,2025-08-12,64.9792
100031,2025-08-13,66.463
100031,2025-08-14,67.5938
100031,2025-08-15,66.2437
100031,2025-08-18,66.9676
100031,2025-08-19,67.1823
100031,2025-08-20,67.5923
100031,2025-08-21,66.9816
100031,2025-08-22,66.764
100031,2025-08-25,66.819
100031,2025-08-26,66.7779
100031,2025-08-27,67.3963
100031,2025-08-28,67.5999
100031,2025-08-29,68.0416
100031,2025-09-01,67.5371
100031,2025-09-02,66.7624
100031,2025-09-03,67.3057
100031,2025-09-04,67.3439
100031,2025-09-05,68.2857
100031,2025-09-08,68.7408
100031,2025-09-09,68.7998
100031,2025-09-10,68.1347
100031,2025-09-11,67.1146
100031,2025-09-12,67.4355
100031,2025-09-15,67.2809
100031,2025-09-16,65.3201
100031,2025-09-17,66.5364
100031,2025-09-18,66.2001
100031,2025-09-19,64.441
100031,2025-09-22,63.8389
100031,2025-09-23,63.3726
100031,2025-09-24,62.4917
100031,2025-09-25,62.6932
100031,2025-09-26,64.2499
100031,2025-09-29,64.4962
100031,2025-09-30,65.4592
100031,2025-10-01,65.1092
100031,2025-10-02,65.7769
100031,2025-10-03,65.4929
100031,2025-10-06,65.4551
100031,2025-10-07,64.5905
100031,2025-10-08,63.2867
100031,2025-10-09,63.6616
100031,2025-10-10,64.3052
100031,2025-10-13,64.195
100031,2025-10-14,65.7113
100031,2025-10-15,64.8912
100031,2025-10-16,65.5109
100031,2025-10-17,68.087
100031,2025-10-20,68.3647
100031,2025-10-21,67.2128
100031,2025-10-22,68.2536
100031,2025-10-23,66.8834
100031,2025-10-24,66.4646
100031,2025-10-27,65.6549
100031,2025-10-28,66.6187
100031,2025-10-29,66.5361
100031,2025-10-30,65.8717
100031,2025-10-31,66.2354
100031,2025-11-03,64.781
100031,2025-11-04,63.8217
100031,2025-11-05,63.4545
100031,2025-11-06,64.0653
100031,2025-11-07,63.5005
100031,2025-11-10,62.6666
100031,2025-11-11,62.3673
100031,2025-11-12,61.7297
100031,2025-11-13,62.5452
100031,2025-11-14,62.3989
100031,2025-11-17,64.027
100031,2025-11-18,63.4433
100031,2025-11-19,64.2362
100031,2025-11-20,63.881
100031,2025-11-21,63.5808
100031,2025-11-24,64.3142
100031,2025-11-25,63.4073
100031,2025-11-26,64.3648
100031,2025-11-27,64.6828
100031,2025-11-28,64.7844
100031,2025-12-01,65.8946
100031,2025-12-02,66.5877
100031,2025-12-03,68.0428
100031,2025-12-04,68.7671
100031,2025-12-05,68.742
100031,2025-12-08,68.5962
100031,2025-12-09,69.4297
100031,2025-12-10,69.366
100031,2025-12-11,69.7375
100031,2025-12-12,71.8269
100031,2025-12-15,70.937
100031,2025-12-16,71.4261
100031,2025-12-17,70.8761
100031,2025-12-18,70.7383
100031,2025-12-19,70.5954
100031,2025-12-22,70.1618
100031,2025-12-23,70.97
100031,2025-12-24,71.6751
100031,2025-12-25,70.8903
100031,2025-12-26,71.7582
100031,2025-12-29,71.26
100031,2025-12-30,70.4578
100031,2025-12-31,69.6373
100031,2026-01-01,67.6589
100031,2026-01-02,68.0869
100031,2026-01-05,67.6928
100031,2026-01-06,68.4482
100031,2026-01-07,67.2389
100031,2026-01-08,68.4319
100031,2026-01-09,66.9266
100031,2026-01-12,66.4658
100031,2026-01-13,65.8752
100031,2026-01-14,64.545
100031,2026-01-15,64.4295
100031,2026-01-16,64.3371
100031,2026-01-19,64.6516
100031,2026-01-20,65.4883
100031,2026-01-21,64.3354
100031,2026-01-22,65.6196
100031,2026-01-23,66.0329
100031,2026-01-26,65.1634
100031,2026-01-27,65.0497
100031,2026-01-28,64.7711
100031,2026-01-29,64.8715
100031,2026-01-30,66.2086
100031,2026-02-02,66.6325
100031,2026-02-03,65.8995
100031,2026-02-04,66.4333
100031,2026-02-05,65.6422
100031,2026-02-06,64.9892
100031,2026-02-09,66.4566
100031,2026-02-10,67.2072
100031,2026-02-11,67.9159
100031,2026-02-12,68.0405
100031,2026-02-13,67.8217
100031,2026-02-16,66.5783
100031,2026-02-17,67.0743
100031,2026-02-18,66.1774
100031,2026-02-19,65.5558
100031,2026-02-20,67.63
100031,2026-02-23,68.3525
100031,2026-02-24,67.2861
100031,2026-02-25,68.1412
100031,2026-02-26,69.3655
100031,2026-02-27,70.2996
100031,2026-03-02,69.6047
100031,2026-03-03,69.8756
100031,2026-03-04,69.0754
100031,2026-03-05,70.8976
100031,2026-03-06,70.5192
100031,2026-03-09,69.1772
100031,2026-03-10,70.6776
100031,2026-03-11,69.7503
100031,2026-03-12,69.6908
100031,2026-03-13,69.3159
100031,2026-03-16,68.101
100031,2026-03-17,68.4516
100031,2026-03-18,68.4603
100031,2026-03-19,67.9213
100031,2026-03-20,69.0327
100031,2026-03-23,69.6988
100031,2026-03-24,70.8754
100031,2026-03-25,70.7205
100031,2026-03-26,70.9951
100031,2026-03-27,71.109
100031,2026-03-30,71.0071
100031,2026-03-31,70.7248
100031,2026-04-01,69.7756
100031,2026-04-02,67.5159
100031,2026-04-03,67.9876
100031,2026-04-06,68.5309
100031,2026-04-07,68.0843
100031,2026-04-08,70.0053
100031,2026-04-09,69.7056
100031,2026-04-10,69.1354
100031,2026-04-13,68.9971
100031,2026-04-14,69.5655
100031,2026-04-15,68.3889
100031,2026-04-16,69.163
